DISTRICTCODE,CHILDREN,FEMALE,ELDERLY,FHEAD,FAMILYSIZE,NOELECTRIC,LOWEDU,GROWTH,POVERTY,ILLITERATE,NOTRAINING,DPRONE,RENTED,NOSEWER,TAPWATER,POPULATION,PROVINCE,Sustainability_Index
1376,0.1039621679,0.5028518774999999,0.050724582500000004,0.1467869366,4.200396635,0.01100342258,0.1892162155,0.015748095650000002,0.0588,0.039680448730000005,0.9162588363,0.9883888302,0.1965262451,0.021015257649999997,0.7903911973,131819,Sumatera Barat,0.9039030553095
1572,0.08271032780000001,0.5039184511,0.057102263119999996,0.1766538626,3.785019206,0.00042680324,0.20114678900000002,0.00716808371,0.0278,0.0340020652,0.9632095603999999,0.845924029,0.1209987196,0.07895860009,0.7639778062000001,88918,Jambi,0.909097872462
3578,0.07434174764,0.5060266599,0.04241488451,0.19920594779999998,3.534168737,0.0,0.2710716554,0.0036566483900000004,0.053899999999999997,0.030523220270000002,0.9893026936,0.9943547464,0.3006235993,0.03683875644,0.853175409,2874699,Jawa Timur,0.9092258504495001
7373,0.09839486448000001,0.5135808225,0.039744588420000004,0.2716558189,4.419696932,0.0,0.1443990123,0.023279514940000003,0.08779999999999999,0.046383885779999995,0.9913301334000001,0.9276254618,0.18553514440000002,0.05631643756,0.8318045887,176907,Sulawesi Selatan,0.911403483028
6472,0.09878095883,0.4826084572,0.0214673317,0.1117098514,3.954778608,0.0,0.21013152470000002,0.0164469311,0.04769999999999999,0.03122251132,0.9763143999,0.9401778306,0.2757175454,0.02036188429,0.8175067889000001,907249,Kalimantan Timur,0.9129882523770001
6471,0.08854813633999999,0.4835336548,0.027630945520000002,0.1383190177,3.781732554,0.0,0.2101979256,0.01405508072,0.0282,0.032230580610000004,0.9476401663999999,0.9393671695000001,0.22923244969999998,0.00790888959,0.8042534904,636012,Kalimantan Timur,0.9160264221485002
8271,0.09827285146999999,0.4904459463,0.0228130174,0.1665289653,4.247439716,0.0,0.1480702083,0.02913810928,0.0273,0.03383767947,0.958074743,0.8776827745,0.1777692382,0.02236526083,0.7782495917,223111,Maluku Utara,0.9201737351745001
1273,0.08978603213,0.5124233624,0.05031093264,0.2060730512,4.058709396,0.0,0.09298318046000001,0.007396294289999999,0.10099999999999999,0.0154148485,0.9913657898,0.9697964331,0.2653160218,0.01571620289,0.8393939883999999,251513,Sumatera Utara,0.921319093336
1372,0.1061240628,0.5059893393,0.03637535145,0.1681438023,4.262139558,0.00742728748,0.1571872467,0.01799691964,0.0366,0.029111580739999997,0.9300961178,0.9200474348000001,0.3140681563,0.05692173262,0.8475221569999999,68602,Sumatera Barat,0.9290941497880001
3175,0.09132778778,0.504010052,0.0315357264,0.1478123704,3.631219977,0.0,0.1710876567,0.00860959067,0.0559,0.02984973883,0.9867105562,0.8894712215,0.3749466195,0.0487095713,0.8833475341,1781316,DKI Jakarta,0.9297588974905
2171,0.1005450108,0.48950840479999996,0.011308442750000001,0.1372338482,3.518297846,0.00302473475,0.1300709854,0.03779258854,0.0481,0.0384128697,0.9892598394,0.9765631485999999,0.3506118654,0.011025199670000001,0.8796609419000001,1283196,Kepulauan Riau,0.935624663165
6474,0.09166460374,0.4766535818,0.010108333039999999,0.08059824557,3.885893589,0.00093905316,0.1401043702,0.02138543357,0.0516,0.04377392771,0.9364879412,0.9716680791000001,0.2637823229,0.00925310918,0.9064840475,170611,Kalimantan Timur,0.9380472541815
6371,0.08949462540000001,0.4993368623,0.02917516101,0.1755838391,3.53170143,0.0034209624700000003,0.24414569449999998,0.01346560133,0.04190000000000001,0.03979670698,0.9892922341000001,1.0,0.20642363689999998,0.044165699350000004,0.9951779258000001,692793,Kalimantan Selatan,0.9431900324439999
